ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F
4174,0.20000000000000007,0.25,0.6448598130841122,0.0,1,1,0.11666666666666667,0.4398831263696129,1,0,1,0,0,0
4175,0.8000000000000002,0.0,0.5560747663551401,0.49999999999999994,1,0,0.06666666666666667,0.49101533966398836,0,0,0,1,0,0
4176,0.20000000000000007,0.25,0.3878504672897196,0.0,2,0,0.11666666666666667,0.6702702702702703,0,0,0,0,0,1
4177,0.20000000000000007,0.5,0.39252336448598135,0.16666666666666669,1,1,0.11666666666666667,0.7234477720964207,1,0,0,0,1,0
4178,0.4,1.0,0.24766355140186913,0.16666666666666669,0,1,0.13333333333333333,0.5773557341124909,1,0,0,0,0,1
4179,0.20000000000000007,0.25,0.25233644859813087,0.16666666666666669,0,1,0.0,0.7047479912344777,0,1,0,0,0,0
4180,0.4,0.0,0.2757009345794392,0.16666666666666669,0,0,0.05,0.6815193571950329,0,0,1,0,0,0
4181,0.4,1.0,0.48130841121495327,0.0,1,1,0.05,0.5494521548575603,0,0,0,1,0,0
4182,0.4,1.0,0.3411214953271028,0.0,0,0,0.15,0.47436084733382033,0,0,0,0,0,1
4183,0.8000000000000002,0.75,0.8411214953271028,0.6666666666666667,0,0,0.11666666666666667,0.5896274653031409,0,0,0,0,1,0
4184,0.4,0.5,0.7523364485981309,0.16666666666666669,0,0,0.0,0.7073776479181885,0,0,0,0,0,1
4185,0.4,0.5,0.26635514018691586,0.0,1,1,0.0,0.491599707815924,1,1,0,0,0,0
4186,0.6,1.0,0.616822429906542,0.3333333333333333,0,1,0.08333333333333334,0.5763330898466034,1,0,1,0,0,0
4187,0.4,0.75,0.1728971962616822,0.0,1,0,0.05,0.5439006574141709,0,0,0,1,0,0
4188,0.4,0.75,0.514018691588785,0.16666666666666669,1,0,0.15,0.4764061358655953,0,0,0,0,0,1
4189,0.4,1.0,0.7803738317757009,0.49999999999999994,0,1,0.13333333333333333,0.6910153396639883,1,0,0,0,1,0
4190,0.4,0.0,0.4392523364485982,0.0,1,0,0.05,0.5113221329437546,0,0,0,0,0,1
4191,0.4,1.0,0.3691588785046729,0.0,1,1,0.05,0.5710737764791819,1,1,0,0,0,0
4192,0.20000000000000007,0.5,0.822429906542056,0.16666666666666669,0,1,0.016666666666666666,0.4467494521548576,1,0,1,0,0,0
4193,0.4,0.0,0.0700934579439253,0.3333333333333333,1,1,0.15,0.5420014609203798,0,0,0,1,0,0
4194,0.6,0.25,0.6401869158878505,0.16666666666666669,0,0,0.06666666666666667,0.6946676406135865,1,0,0,0,0,1
4195,0.6,1.0,0.6495327102803737,0.16666666666666669,0,0,0.05,0.6317019722425128,0,0,0,0,1,0
4196,0.20000000000000007,0.25,0.7429906542056074,0.3333333333333333,1,1,0.06666666666666667,0.4987582176771366,0,0,0,0,0,1
4197,0.4,0.5,0.5607476635514018,0.0,0,0,0.08333333333333334,0.4388604821037253,0,1,0,0,0,0
4198,0.4,0.75,0.7943925233644858,0.16666666666666669,1,0,0.06666666666666667,0.5317750182615048,0,0,1,0,0,0
4199,0.4,0.5,0.4859813084112149,0.3333333333333333,1,0,0.1,0.5773557341124909,1,0,0,1,0,0
4200,0.20000000000000007,0.5,0.4579439252336448,0.16666666666666669,1,0,0.08333333333333334,0.689554419284149,1,0,0,0,0,1
4201,0.4,0.25,0.5794392523364486,0.16666666666666669,0,1,0.03333333333333334,0.5871439006574142,0,0,0,0,1,0
4202,0.4,0.75,0.8130841121495326,0.0,0,0,0.0,0.6058436815193572,1,0,0,0,0,1
4203,0.20000000000000007,0.25,0.33644859813084116,0.16666666666666669,1,1,0.016666666666666666,0.4718772826880935,0,1,0,0,0,0
4204,0.4,1.0,0.3551401869158879,0.3333333333333333,1,1,0.11666666666666667,0.7157048940832724,1,0,1,0,0,0
4205,0.4,1.0,0.33644859813084116,0.16666666666666669,2,0,0.05,0.5490138787436085,1,0,0,1,0,0
4206,0.6,0.25,0.6869158878504672,0.16666666666666669,0,1,0.05,0.6448502556610665,0,0,0,0,0,1
4207,0.20000000000000007,0.5,0.397196261682243,0.16666666666666669,0,0,0.0,0.597954711468225,1,0,0,0,1,0
4208,0.20000000000000007,1.0,0.3317757009345794,0.0,0,0,0.016666666666666666,0.4587289992695398,0,0,0,0,0,1
4209,0.4,0.25,0.5981308411214953,0.16666666666666669,0,0,0.03333333333333334,0.7254930606281957,0,1,0,0,0,0
4210,0.6,0.75,0.7289719626168224,0.16666666666666669,1,1,0.08333333333333334,0.6165084002921841,0,0,1,0,0,0
4211,0.4,0.5,0.7943925233644858,0.16666666666666669,1,1,0.11666666666666667,0.5101533966398831,0,0,0,1,0,0
4212,0.4,0.5,0.22429906542056077,0.0,0,0,0.06666666666666667,0.5669831994156318,0,0,0,0,0,1
4213,0.20000000000000007,1.0,0.588785046728972,0.16666666666666669,0,1,0.05,0.6059897735573411,0,0,0,0,1,0
4214,0.4,0.75,0.48130841121495327,0.16666666666666669,0,1,0.15,0.5845142439737034,1,0,0,0,0,1
4215,0.20000000000000007,0.0,0.5514018691588785,0.16666666666666669,1,0,0.016666666666666666,0.5780861943024105,0,1,0,0,0,0
4216,0.20000000000000007,0.0,0.7570093457943924,0.16666666666666669,1,0,0.016666666666666666,0.7051862673484295,1,0,1,0,0,0
4217,0.20000000000000007,1.0,0.4579439252336448,0.3333333333333333,0,1,0.0,0.6622352081811541,0,0,0,1,0,0
4218,0.6,0.25,0.49065420560747663,0.16666666666666669,0,1,0.016666666666666666,0.6035062089116143,1,0,0,0,0,1
4219,0.20000000000000007,1.0,0.6869158878504672,0.16666666666666669,1,0,0.06666666666666667,0.49408327246165085,0,0,0,0,1,0
4220,0.6,0.75,0.7850467289719626,0.16666666666666669,1,1,0.016666666666666666,0.6888239590942293,0,0,0,0,0,1
4221,0.4,1.0,0.5046728971962616,0.16666666666666669,1,0,0.05,0.6537618699780862,0,1,0,0,0,0
4222,0.20000000000000007,0.25,0.6682242990654205,0.0,0,0,0.03333333333333334,0.5986851716581446,1,0,1,0,0,0
4223,0.6,0.75,0.33644859813084116,0.3333333333333333,1,1,0.06666666666666667,0.6689554419284149,0,0,0,1,0,0
4224,0.6,0.75,0.6214953271028038,0.0,1,0,0.15,0.5843681519357194,0,0,0,0,0,1
4225,0.0,0.75,0.7009345794392524,0.0,1,1,0.0,0.6388604821037254,1,0,0,0,1,0
4226,0.4,0.75,0.5654205607476636,0.0,0,1,0.08333333333333334,0.44236669101533965,1,0,0,0,0,1
4227,0.4,0.0,0.3271028037383178,0.0,0,0,0.08333333333333334,0.6918918918918919,0,1,0,0,0,0
4228,0.4,0.5,0.29439252336448596,0.0,2,1,0.03333333333333334,0.6910153396639883,1,0,1,0,0,0
4229,0.8000000000000002,1.0,0.5794392523364486,0.16666666666666669,1,1,0.0,0.6584368151935719,0,0,0,1,0,0
4230,0.6,0.75,0.3551401869158879,0.3333333333333333,1,0,0.15,0.5344046749452155,1,0,0,0,0,1
4231,0.20000000000000007,0.25,0.7757009345794391,0.16666666666666669,1,1,0.016666666666666666,0.7171658144631118,1,0,0,0,1,0
4232,0.4,1.0,0.4579439252336448,0.0,0,0,0.0,0.6280496712929146,1,0,0,0,0,1
4233,0.20000000000000007,0.0,0.6355140186915887,0.0,1,1,0.15,0.5431701972242513,0,1,0,0,0,0
4234,0.4,1.0,0.7616822429906541,0.16666666666666669,1,1,0.03333333333333334,0.5463842220598978,1,0,1,0,0,0
4235,0.4,0.5,0.7616822429906541,0.16666666666666669,0,0,0.0,0.5716581446311176,1,0,0,1,0,0
4236,0.4,1.0,0.7009345794392524,0.16666666666666669,0,1,0.15,0.5281227173119065,1,0,0,0,0,1
4237,0.20000000000000007,0.75,0.7056074766355139,0.0,1,0,0.016666666666666666,0.5865595325054784,1,0,0,0,1,0
4238,0.0,0.0,0.19158878504672894,0.16666666666666669,0,1,0.0,0.5168736303871438,0,0,0,0,0,1
4239,0.0,1.0,0.8271028037383178,0.0,2,1,0.06666666666666667,0.4726077428780131,0,1,0,0,0,0
4240,0.6,0.25,0.26168224299065423,0.16666666666666669,2,0,0.06666666666666667,0.6575602629656684,1,0,1,0,0,0
4241,0.20000000000000007,0.0,0.6495327102803737,0.3333333333333333,2,1,0.1,0.5598246895544193,1,0,0,1,0,0
4242,0.4,0.25,0.5420560747663551,0.16666666666666669,0,0,0.03333333333333334,0.5192111029948868,0,0,0,0,0,1
4243,0.6,0.75,0.8878504672897195,0.49999999999999994,0,0,0.03333333333333334,0.614609203798393,0,0,0,0,1,0
4244,0.4,0.25,0.2570093457943925,0.0,1,1,0.08333333333333334,0.5823228634039445,0,0,0,0,0,1
4245,0.20000000000000007,0.5,0.5046728971962616,0.16666666666666669,0,1,0.08333333333333334,0.6274653031409788,1,1,0,0,0,0
4246,0.20000000000000007,0.0,0.4439252336448598,0.16666666666666669,0,1,0.0,0.5411249086924762,0,0,1,0,0,0
4247,0.20000000000000007,0.75,0.5841121495327103,0.16666666666666669,0,0,0.0,0.5138056975894814,1,0,0,1,0,0
4248,0.20000000000000007,1.0,0.3037383177570093,0.16666666666666669,0,1,0.016666666666666666,0.5075237399561724,0,0,0,0,0,1
4249,0.4,0.0,0.40654205607476634,0.3333333333333333,0,1,0.13333333333333333,0.6071585098612126,0,0,0,0,1,0
4250,0.4,0.5,0.6869158878504672,0.0,0,0,0.08333333333333334,0.714536157779401,0,0,0,0,0,1
4251,0.6,0.75,0.4579439252336448,0.49999999999999994,0,1,0.11666666666666667,0.443681519357195,1,1,0,0,0,0
4252,0.4,0.25,0.7943925233644858,0.16666666666666669,1,1,0.05,0.4669101533966399,1,0,1,0,0,0
4253,0.4,0.5,0.7149532710280374,0.3333333333333333,1,1,0.15,0.5744338933528123,0,0,0,1,0,0
4254,0.6,1.0,0.1728971962616822,0.0,0,0,0.15,0.49627465303140983,0,0,0,0,0,1
4255,0.4,0.5,0.6915887850467289,0.3333333333333333,0,1,0.15,0.45536888239590945,1,0,0,0,1,0
4256,0.4,0.5,0.6495327102803737,0.16666666666666669,1,0,0.08333333333333334,0.5596785975164353,1,0,0,0,0,1
4257,0.20000000000000007,0.0,0.3271028037383178,0.0,0,0,0.15,0.7203798392987582,1,1,0,0,0,0
4258,0.4,0.25,0.6682242990654205,0.0,0,0,0.15,0.44222059897735577,0,0,1,0,0,0
4259,0.4,0.75,0.21028037383177567,0.16666666666666669,0,1,0.1,0.5379108838568298,0,0,0,1,0,0
4260,0.0,1.0,0.33644859813084116,0.0,0,0,0.0,0.5595325054784515,0,0,0,0,0,1
4261,0.4,0.25,0.5,0.16666666666666669,0,0,0.05,0.6863403944485026,0,0,0,0,1,0
4262,0.6,0.0,0.35046728971962615,0.3333333333333333,1,0,0.13333333333333333,0.49919649379108844,1,0,0,0,0,1
4263,0.20000000000000007,0.75,0.11214953271028039,0.3333333333333333,2,1,0.15,0.6626734842951059,0,1,0,0,0,0
4264,0.4,0.0,0.6728971962616822,0.3333333333333333,0,0,0.08333333333333334,0.5566106647187729,0,0,1,0,0,0
4265,0.6,0.75,0.383177570093458,0.6666666666666667,1,1,0.15,0.6130021913805698,0,0,0,1,0,0
4266,0.20000000000000007,0.75,0.6588785046728972,0.16666666666666669,2,0,0.13333333333333333,0.6593133674214755,1,0,0,0,0,1
4267,0.20000000000000007,0.25,0.3411214953271028,0.16666666666666669,0,0,0.03333333333333334,0.6825420014609204,0,0,0,0,1,0
4268,0.4,0.0,0.3411214953271028,0.3333333333333333,0,0,0.15,0.47392257121986847,0,0,0,0,0,1
4269,0.4,0.75,0.49065420560747663,0.0,1,0,0.11666666666666667,0.6996347699050401,0,1,0,0,0,0
4270,0.4,0.25,0.7149532710280374,0.3333333333333333,1,1,0.05,0.6452885317750182,1,0,1,0,0,0
4271,0.6,0.5,0.023364485981308414,0.49999999999999994,1,0,0.0,0.44017531044558067,1,0,0,1,0,0
4272,0.20000000000000007,0.0,0.20560747663551404,0.16666666666666669,0,1,0.08333333333333334,0.5094229364499635,1,0,0,0,0,1
4273,0.20000000000000007,0.25,0.5514018691588785,0.16666666666666669,1,1,0.0,0.6371073776479181,0,0,0,0,1,0
4274,0.6,0.25,0.46728971962616817,0.16666666666666669,1,0,0.08333333333333334,0.4756756756756757,0,0,0,0,0,1
4275,0.20000000000000007,0.25,0.5046728971962616,0.0,2,1,0.1,0.7246165084002921,0,1,0,0,0,0
4276,0.4,0.75,0.29439252336448596,0.16666666666666669,0,1,0.13333333333333333,0.4768444119795471,1,0,1,0,0,0
4277,0.4,0.5,0.3691588785046729,0.3333333333333333,1,0,0.05,0.6842951059167275,0,0,0,1,0,0
4278,0.4,0.0,0.3130841121495327,0.0,0,0,0.03333333333333334,0.4525931336742147,1,0,0,0,0,1
4280,0.4,0.5,0.4439252336448598,0.16666666666666669,1,1,0.0,0.47012417823228636,0,0,0,0,0,1
4281,0.4,1.0,0.18224299065420557,0.16666666666666669,1,0,0.06666666666666667,0.5133674214755296,0,1,0,0,0,0
4282,0.4,0.25,0.5981308411214953,0.16666666666666669,1,0,0.03333333333333334,0.5127830533235939,0,0,1,0,0,0
4283,0.20000000000000007,0.0,0.2149532710280374,0.0,0,0,0.06666666666666667,0.5444850255661067,0,0,0,1,0,0
4284,0.8000000000000002,0.0,0.7009345794392524,0.6666666666666667,0,0,0.13333333333333333,0.6523009495982469,1,0,0,0,0,1
4285,0.6,1.0,0.32242990654205606,0.3333333333333333,1,0,0.03333333333333334,0.4734842951059167,0,0,0,0,1,0
4286,0.20000000000000007,0.5,0.25233644859813087,0.3333333333333333,1,0,0.11666666666666667,0.4902848794740686,1,0,0,0,0,1
4287,0.20000000000000007,1.0,0.3457943925233645,0.8333333333333333,0,0,0.1,0.4926223520818115,1,1,0,0,0,0
4288,0.0,0.5,0.23831775700934577,0.16666666666666669,0,0,0.06666666666666667,0.5861212563915267,0,0,1,0,0,0
4289,0.4,0.25,0.2570093457943925,0.16666666666666669,1,1,0.15,0.6861943024105186,0,0,0,1,0,0
4290,0.20000000000000007,0.5,0.7616822429906541,1.0,2,0,0.08333333333333334,0.7214024835646458,0,0,0,0,0,1
4291,0.4,0.75,0.5373831775700935,0.3333333333333333,1,1,0.11666666666666667,0.5472607742878013,1,0,0,0,1,0
4293,0.20000000000000007,0.25,0.1728971962616822,0.16666666666666669,1,1,0.0,0.5880204528853178,1,1,0,0,0,0
4294,0.4,0.25,0.7570093457943924,0.16666666666666669,2,1,0.15,0.5320672023374726,1,0,1,0,0,0
4295,0.20000000000000007,0.75,0.7336448598130841,0.16666666666666669,2,0,0.11666666666666667,0.7094229364499635,0,0,0,1,0,0
4296,0.8000000000000002,1.0,0.4158878504672897,0.16666666666666669,2,0,0.0,0.6425127830533236,1,0,0,0,0,1
4297,0.20000000000000007,0.75,0.8037383177570093,0.0,1,0,0.05,0.06442658875091306,1,0,0,0,1,0
4298,0.20000000000000007,0.5,0.5700934579439253,0.3333333333333333,1,1,0.11666666666666667,0.12885317750182615,0,0,0,0,0,1
4299,0.20000000000000007,1.0,0.20560747663551404,0.16666666666666669,0,1,0.13333333333333333,0.5452154857560263,0,1,0,0,0,0
4300,0.20000000000000007,0.5,0.5514018691588785,0.16666666666666669,1,0,0.13333333333333333,0.7092768444119796,0,0,1,0,0,0
4301,0.6,0.75,0.46728971962616817,0.16666666666666669,1,1,0.016666666666666666,0.6466033601168736,1,0,0,1,0,0
4302,0.20000000000000007,0.25,0.5046728971962616,0.0,2,0,0.016666666666666666,0.6610664718772826,0,0,0,0,0,1
4303,0.4,0.0,0.29439252336448596,0.16666666666666669,0,1,0.05,0.5219868517165814,0,0,0,0,1,0
4304,0.4,0.5,0.3691588785046729,0.3333333333333333,1,0,0.06666666666666667,0.6100803506208912,1,0,0,0,0,1
4305,0.4,0.75,0.3130841121495327,0.0,0,0,0.13333333333333333,0.5433162892622352,0,1,0,0,0,0
4307,0.4,0.5,0.4439252336448598,0.16666666666666669,1,0,0.08333333333333334,0.5203798392987582,0,0,0,1,0,0
4308,0.4,1.0,0.18224299065420557,0.16666666666666669,1,0,0.08333333333333334,0.623082542001461,1,0,0,0,0,1
4309,0.4,0.5,0.5981308411214953,0.16666666666666669,1,0,0.13333333333333333,0.6255661066471877,1,0,0,0,1,0
4310,0.20000000000000007,1.0,0.2149532710280374,0.0,0,0,0.11666666666666667,0.5716581446311176,0,0,0,0,0,1
4311,0.8000000000000002,0.25,0.7009345794392524,0.6666666666666667,0,0,0.0,0.5617238860482103,0,1,0,0,0,0
4312,0.6,0.75,0.32242990654205606,0.3333333333333333,1,1,0.1,0.5975164353542732,1,0,1,0,0,0
4313,0.20000000000000007,1.0,0.25233644859813087,0.3333333333333333,1,0,0.11666666666666667,0.5013878743608473,0,0,0,1,0,0
4314,0.20000000000000007,0.75,0.3457943925233645,0.8333333333333333,0,1,0.1,0.5779401022644266,1,0,0,0,0,1
4315,0.0,0.0,0.23831775700934577,0.16666666666666669,0,1,0.03333333333333334,0.4556610664718773,1,0,0,0,1,0
4316,0.4,0.5,0.2570093457943925,0.16666666666666669,1,0,0.08333333333333334,0.639590942293645,1,0,0,0,0,1
4317,0.20000000000000007,0.25,0.7616822429906541,1.0,2,1,0.03333333333333334,0.49510591672753834,1,1,0,0,0,0
4318,0.4,1.0,0.5373831775700935,0.3333333333333333,1,0,0.15,0.4387143900657414,0,0,1,0,0,0
4320,0.20000000000000007,1.0,0.1728971962616822,0.16666666666666669,1,0,0.05,0.7159970781592403,0,0,0,0,0,1
4321,0.4,0.5,0.7570093457943924,0.16666666666666669,2,0,0.0,0.5335281227173119,0,0,0,0,1,0
4322,0.20000000000000007,0.5,0.7336448598130841,0.16666666666666669,2,1,0.0,0.4765522279035792,1,0,0,0,0,1
4323,0.8000000000000002,0.0,0.4158878504672897,0.16666666666666669,2,0,0.11666666666666667,0.5558802045288532,0,1,0,0,0,0
4324,0.20000000000000007,0.75,0.8037383177570093,0.0,1,1,0.11666666666666667,0.14463111760409056,1,0,1,0,0,0
4325,0.4,0.0,0.8457943925233645,0.49999999999999994,1,1,0.03333333333333334,0.07684441197954711,1,0,0,1,0,0
4326,0.0,0.5,0.2850467289719626,0.3333333333333333,0,1,0.03333333333333334,0.029510591672753828,1,0,0,0,0,1
4327,0.6,0.75,0.16822429906542058,0.6666666666666667,0,0,0.11666666666666667,0.04762600438276113,1,0,0,0,1,0
4328,0.6,0.5,0.03738317757009346,0.3333333333333333,0,1,0.03333333333333334,0.5674214755295837,1,0,0,0,0,1
4329,0.20000000000000007,0.75,0.5467289719626168,0.0,1,0,0.08333333333333334,0.6388604821037254,1,1,0,0,0,0
4330,0.6,0.25,0.3551401869158879,0.0,2,0,0.0,0.6005843681519357,0,0,1,0,0,0
4331,0.6,0.25,0.33644859813084116,0.3333333333333333,0,1,0.15,0.6387143900657414,1,0,0,1,0,0
4332,0.6,1.0,0.44859813084112143,0.16666666666666669,1,1,0.03333333333333334,0.44032140248356466,1,0,0,0,0,1
4333,0.4,0.0,0.43457943925233644,0.0,0,1,0.15,0.5325054784514244,0,0,0,0,1,0
4334,0.6,0.75,0.7429906542056074,0.6666666666666667,0,1,0.03333333333333334,0.531336742147553,0,0,0,0,0,1
4335,0.6,0.25,0.26168224299065423,0.16666666666666669,0,0,0.016666666666666666,0.46325785244704165,0,1,0,0,0,0
4336,0.4,0.5,0.35046728971962615,0.49999999999999994,0,0,0.016666666666666666,0.6195763330898466,1,0,1,0,0,0
4337,0.4,0.5,0.37850467289719625,0.16666666666666669,1,0,0.05,0.5186267348429511,0,0,0,1,0,0
4338,0.20000000000000007,0.25,0.2990654205607477,0.16666666666666669,0,0,0.05,0.5379108838568298,0,0,0,0,0,1
4339,0.4,0.75,0.6401869158878505,0.3333333333333333,0,1,0.03333333333333334,0.708254200146092,1,0,0,0,1,0
4340,0.20000000000000007,0.25,0.5607476635514018,0.16666666666666669,0,0,0.15,0.45025566106647186,0,0,0,0,0,1
4341,0.6,0.5,0.588785046728972,0.16666666666666669,0,0,0.08333333333333334,0.5468224981738495,1,1,0,0,0,0
4342,0.6,0.5,0.7663551401869159,0.0,0,1,0.15,0.6766983199415632,0,0,1,0,0,0
4343,0.6,0.0,0.6682242990654205,0.0,0,1,0.06666666666666667,0.6951059167275383,1,0,0,1,0,0
4344,0.4,0.75,0.5046728971962616,0.0,1,0,0.13333333333333333,0.5056245434623813,0,0,0,0,0,1
4345,0.20000000000000007,0.5,0.09345794392523366,0.49999999999999994,0,0,0.08333333333333334,0.514682249817385,0,0,0,0,1,0
4346,0.4,0.5,0.6962616822429907,0.16666666666666669,0,1,0.11666666666666667,0.5588020452885317,0,0,0,0,0,1
4347,0.4,0.75,0.8598130841121495,0.49999999999999994,0,0,0.03333333333333334,0.5891891891891892,0,1,0,0,0,0
4348,0.20000000000000007,1.0,0.2757009345794392,0.3333333333333333,0,1,0.08333333333333334,0.6406135865595325,0,0,1,0,0,0
4349,0.20000000000000007,0.25,0.2009345794392523,0.49999999999999994,0,1,0.11666666666666667,0.5250547845142439,0,0,0,1,0,0
4350,0.6,0.75,0.6588785046728972,0.16666666666666669,2,1,0.13333333333333333,0.6428049671292915,0,0,0,0,0,1
4351,0.0,1.0,0.5373831775700935,0.3333333333333333,0,1,0.0,0.6825420014609204,0,0,0,0,1,0
4352,0.20000000000000007,0.75,0.5794392523364486,0.16666666666666669,1,0,0.06666666666666667,0.5956172388604821,0,0,0,0,0,1
4353,0.6,0.0,0.17757009345794394,0.0,0,1,0.11666666666666667,0.6785975164353543,0,1,0,0,0,0
4354,0.20000000000000007,0.25,0.5233644859813084,0.0,0,0,0.1,0.5231555880204529,1,0,1,0,0,0
4355,0.6,0.5,0.47663551401869153,0.3333333333333333,1,1,0.016666666666666666,0.6303871439006574,0,0,0,1,0,0
4356,0.6,0.0,0.8457943925233645,0.3333333333333333,0,1,0.016666666666666666,0.6566837107377648,0,0,0,0,0,1
4357,0.4,0.5,0.22429906542056077,0.16666666666666669,0,1,0.0,0.7129291453615778,0,0,0,0,1,0
4358,0.6,0.0,0.49065420560747663,0.16666666666666669,0,1,0.05,0.6084733382030679,1,0,0,0,0,1
4359,0.20000000000000007,0.0,0.49065420560747663,0.3333333333333333,1,0,0.13333333333333333,0.689554419284149,1,1,0,0,0,0
4360,0.6,0.0,0.6542056074766355,0.0,0,0,0.016666666666666666,0.5823228634039445,1,0,1,0,0,0
4361,0.4,1.0,0.2149532710280374,0.0,0,1,0.016666666666666666,0.6061358655953251,1,0,0,1,0,0
4362,0.6,0.0,0.3551401869158879,0.49999999999999994,1,0,0.0,0.5447772096420745,0,0,0,0,0,1
4363,0.4,0.5,0.5654205607476636,0.0,1,0,0.016666666666666666,0.6487947406866326,0,0,0,0,1,0
4364,0.4,0.25,0.630841121495327,0.16666666666666669,2,1,0.03333333333333334,0.6005843681519357,0,0,0,0,0,1
4365,0.20000000000000007,0.0,0.4859813084112149,0.0,0,0,0.06666666666666667,0.5672753834915997,0,1,0,0,0,0
4366,0.6,0.25,0.7663551401869159,0.6666666666666667,2,1,0.15,0.4508400292184076,1,0,1,0,0,0
4367,0.0,1.0,0.5607476635514018,0.16666666666666669,1,0,0.016666666666666666,0.5985390796201607,0,0,0,1,0,0
4368,0.6,0.0,0.5560747663551401,0.0,0,1,0.03333333333333334,0.5403944485025566,0,0,0,0,0,1
4369,0.6,0.5,0.5654205607476636,0.16666666666666669,0,1,0.08333333333333334,0.5745799853907962,1,0,0,0,1,0
4370,0.20000000000000007,1.0,0.6915887850467289,0.16666666666666669,0,1,0.03333333333333334,0.533382030679328,1,0,0,0,0,1
4371,0.4,0.25,0.5841121495327103,0.16666666666666669,0,1,0.15,0.6765522279035793,0,1,0,0,0,0
4372,0.4,0.0,0.5186915887850467,0.0,1,1,0.05,0.4525931336742147,0,0,1,0,0,0
4373,0.20000000000000007,0.5,0.4392523364485982,0.16666666666666669,1,1,0.016666666666666666,0.5065010956902849,1,0,0,1,0,0
4374,0.20000000000000007,1.0,0.48130841121495327,0.3333333333333333,0,1,0.1,0.5140978816654492,0,0,0,0,0,1
4375,0.8000000000000002,0.0,0.7009345794392524,0.16666666666666669,1,1,0.1,0.5452154857560263,1,0,0,0,1,0
4376,0.20000000000000007,1.0,0.46261682242990654,0.16666666666666669,1,0,0.15,0.6696859021183346,0,0,0,0,0,1
4377,0.20000000000000007,0.25,0.6915887850467289,0.16666666666666669,1,1,0.15,0.5310445580715851,1,1,0,0,0,0
4378,0.0,0.25,0.28971962616822433,0.16666666666666669,2,0,0.0,0.4598977355734113,0,0,1,0,0,0
4379,0.4,0.25,0.7383177570093459,0.3333333333333333,0,0,0.05,0.604236669101534,1,0,0,1,0,0
4380,0.20000000000000007,0.0,0.6542056074766355,0.0,1,0,0.11666666666666667,0.6705624543462381,0,0,0,0,0,1
4381,0.6,0.0,0.7429906542056074,0.3333333333333333,1,1,0.13333333333333333,0.5668371073776479,1,0,0,0,1,0
4382,0.20000000000000007,0.0,0.5981308411214953,0.0,0,1,0.13333333333333333,0.4391526661796932,1,0,0,0,0,1
4383,0.0,0.25,0.5046728971962616,0.3333333333333333,2,1,0.06666666666666667,0.6400292184075967,0,1,0,0,0,0
4384,0.20000000000000007,0.5,0.25233644859813087,0.0,1,1,0.03333333333333334,0.706355003652301,0,0,1,0,0,0
4385,0.20000000000000007,0.5,0.17757009345794394,0.0,2,1,0.0,0.6785975164353543,0,0,0,1,0,0
4386,0.20000000000000007,0.5,0.2850467289719626,0.3333333333333333,0,1,0.1,0.7265157048940832,1,0,0,0,0,1
4387,0.20000000000000007,0.25,0.7523364485981309,0.0,1,0,0.0,0.45741417092768444,1,0,0,0,1,0
4388,0.6,0.25,0.32242990654205606,0.16666666666666669,1,0,0.15,0.6715850986121257,0,0,0,0,0,1
4389,0.6,0.75,0.3691588785046729,0.3333333333333333,0,1,0.05,0.5119065010956902,0,1,0,0,0,0
4390,0.20000000000000007,0.5,0.49065420560747663,0.0,1,0,0.11666666666666667,0.5888970051132213,1,0,1,0,0,0
4391,0.20000000000000007,0.5,0.3691588785046729,0.0,1,1,0.016666666666666666,0.5570489408327246,0,0,0,1,0,0
4392,0.4,0.25,0.4158878504672897,0.49999999999999994,0,1,0.1,0.5395178962746531,1,0,0,0,0,1
4393,0.4,0.5,0.49532710280373826,0.16666666666666669,0,1,0.1,0.68327246165084,1,0,0,0,1,0
4394,0.20000000000000007,0.75,0.8130841121495326,0.0,0,1,0.05,0.537618699780862,0,0,0,0,0,1
4395,0.6,0.5,0.3691588785046729,0.16666666666666669,0,1,0.1,0.5598246895544193,1,1,0,0,0,0
4396,0.4,0.5,0.24766355140186913,0.16666666666666669,1,0,0.03333333333333334,0.5522279035792549,1,0,1,0,0,0
4397,0.20000000000000007,0.0,0.5934579439252335,0.16666666666666669,1,0,0.05,0.510445580715851,1,0,0,1,0,0
4398,0.6,0.25,0.21962616822429903,0.3333333333333333,0,0,0.15,0.6426588750913075,0,0,0,0,0,1
4399,0.20000000000000007,0.5,0.5,0.16666666666666669,1,1,0.1,0.5808619430241052,1,0,0,0,1,0
4400,0.4,0.75,0.32242990654205606,0.6666666666666667,0,0,0.06666666666666667,0.5316289262235209,1,0,0,0,0,1
4401,0.4,0.5,0.7429906542056074,0.6666666666666667,0,1,0.03333333333333334,0.4787436084733382,1,1,0,0,0,0
4402,0.4,0.5,0.5700934579439253,0.0,0,0,0.1,0.49992695398100806,0,0,1,0,0,0
4403,0.4,0.25,0.4532710280373832,0.0,1,0,0.0,0.7170197224251278,0,0,0,1,0,0
4404,0.6,0.5,0.4252336448598131,0.16666666666666669,0,0,0.03333333333333334,0.48823959094229363,0,0,0,0,0,1
